Player,Age,Position,CM,KG,Start,Sub,Game,Mins,Goals,Assists,G+A,Yel,Red,Yel+Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
Recio,27,Midfielder,183,74,21,1,22,1841,1,2,3,9,1,10,1.2,83.1,1,0,6.71,Malaga,2017/2018,ESP,Spain
Recio,28,Midfielder,183,74,8,9,17,731,1,0,1,5,0,5,0.8,87.6,0.5,0,6.34,Eibar,2018/2019,ESP,Spain
Recio,28,Midfielder,183,74,15,3,18,1288,0,0,0,9,0,9,0.6,84.6,1.6,0,6.6,Leganes,2018/2019,ESP,Spain
Recio,29,Midfielder,183,74,18,7,25,1573,0,0,0,11,0,11,1,87.5,0.2,0,6.41,Leganes,2019/2020,ESP,Spain
Recio,30,Midfielder,183,74,8,9,17,731,1,0,1,5,0,5,0.8,87.6,0.5,0,6.34,Eibar,2020/2021,ESP,Spain
Reinier,21,Forward,185,78,6,13,19,640,2,1,3,1,1,2,0.5,80.7,0.3,0,6.34,Girona,2022/2023,BRA,Brazil
Reinildo,28,Defender,180,73,15,2,17,1300,0,0,0,5,0,5,0.1,83.6,1.4,0,6.77,Atletico Madrid,2021/2022,MOZ,Mozambique
Reinildo,29,Defender,180,73,22,0,22,1860,0,0,0,4,0,4,0.3,87.1,1.4,1,6.91,Atletico Madrid,2022/2023,MOZ,Mozambique
Renato,31,Midfielder,177,71,12,12,24,1189,2,2,4,1,0,1,0.3,83.5,0.9,0,6.67,Sevilla,2010/2011,BRA,Brazil
Ricardo,39,Goalkeeper,187,88,38,0,38,3420,0,0,0,2,0,2,0,50.9,0.2,2,7.01,Osasuna,2010/2011,ESP,Spain
Ricardo,41,Goalkeeper,187,88,0,1,1,16,0,0,0,0,0,0,0,100,0,0,6.18,Osasuna,2012/2013,ESP,Spain
Riki,30,Forward,187,84,8,11,19,850,3,3,6,2,0,2,2.6,73.7,1.1,0,6.69,Deportivo La Coruna,2010/2011,ESP,Spain
Riki,32,Forward,187,84,36,0,36,2728,13,0,13,5,0,5,3.4,74,2.5,2,6.92,Deportivo La Coruna,2012/2013,ESP,Spain
Riki,33,Forward,187,84,10,17,27,1147,2,0,2,5,0,5,1,71.7,1.4,0,6.38,Granada,2013/2014,ESP,Spain
Riki,34,Forward,187,84,1,9,10,204,0,0,0,2,0,2,0.7,76.4,0.3,0,6.11,Granada,2014/2015,ESP,Spain
Rober,21,Forward,173,62,1,3,4,132,0,0,0,0,0,0,0.5,80,0.3,0,6.39,Real Betis,2021/2022,ESP,Spain
Rober,22,Forward,173,62,0,2,2,52,0,0,0,1,0,1,0,95.8,0,0,6.35,Real Betis,2022/2023,ESP,Spain
Rodri,19,Defender,190,82,1,2,3,94,0,0,0,1,0,1,0.7,86.8,0.3,0,6.61,Villarreal,2015/2016,ESP,Spain
Rodri,20,Defender,190,82,8,15,23,838,0,1,1,1,0,1,0.3,90.2,0.9,1,6.6,Villarreal,2016/2017,ESP,Spain
Rodri,20,Forward,168,62,5,10,15,532,0,0,0,0,0,0,0.3,85.7,0.1,0,6.22,Real Betis,2020/2021,ESP,Spain
Rodri,21,Defender,190,82,36,1,37,3228,1,3,4,8,0,8,0.9,90.1,2.7,3,7.2,Villarreal,2017/2018,ESP,Spain
Rodri,21,Forward,168,62,10,11,21,882,1,2,3,0,0,0,0.7,82.9,0,0,6.47,Real Betis,2021/2022,ESP,Spain
Rodri,22,Defender,190,82,32,2,34,2743,3,1,4,5,0,5,0.8,91.1,2.3,3,7.24,Atletico Madrid,2018/2019,ESP,Spain
Rodri,22,Forward,168,62,19,11,30,1610,2,3,5,0,0,0,0.5,89.9,0.1,1,6.57,Real Betis,2022/2023,ESP,Spain
Rodri,26,Defender,185,81,10,3,13,1039,0,0,0,5,0,5,0.2,69.1,1.6,0,6.49,Hercules,2010/2011,ESP,Spain
Rodri,28,Defender,185,81,3,1,4,214,0,0,0,2,0,2,0.5,78.2,1.5,0,6.35,Rayo Vallecano,2012/2013,ESP,Spain
Rodri,29,Defender,185,81,1,0,1,90,0,0,0,1,0,1,0,76.2,2,0,5.66,Rayo Vallecano,2013/2014,ESP,Spain
Rodrigo,24,Midfielder,182,77,24,7,31,2087,3,4,7,5,2,7,1.7,72,0.9,0,6.78,Valencia,2014/2015,ESP,Spain
Rodrigo,25,Midfielder,182,77,15,10,25,1361,2,3,5,1,1,2,1.5,75.9,1,0,6.65,Valencia,2015/2016,ESP,Spain
Rodrigo,26,Midfielder,182,77,17,2,19,1396,5,3,8,1,0,1,1.6,73.3,1,0,6.77,Valencia,2016/2017,ESP,Spain
Rodrigo,27,Midfielder,182,77,31,6,37,2696,16,4,20,4,0,4,2.5,76.2,0.9,2,7.05,Valencia,2017/2018,ESP,Spain
Rodrigo,28,Midfielder,182,77,29,4,33,2534,8,6,14,3,1,4,2.4,74.4,1.5,1,6.93,Valencia,2018/2019,ESP,Spain
Rodrigo,29,Midfielder,182,77,23,4,27,1889,4,7,11,2,1,3,1.5,76.7,1.1,0,6.76,Valencia,2019/2020,ESP,Spain
Rodrygo,19,Forward,174,64,12,7,19,1023,2,0,2,0,0,0,0.8,87.9,0.5,0,6.72,Real Madrid,2019/2020,BRA,Brazil
Rodrygo,20,Forward,174,64,10,12,22,979,1,6,7,0,0,0,1.1,83.2,0.2,0,6.64,Real Madrid,2020/2021,BRA,Brazil
Rodrygo,21,Forward,174,64,17,16,33,1528,4,4,8,3,0,3,1,86.1,0.4,2,6.66,Real Madrid,2021/2022,BRA,Brazil
Rodrygo,22,Forward,174,64,25,9,34,2382,9,8,17,4,0,4,2.9,89.6,0.4,4,7.26,Real Madrid,2022/2023,BRA,Brazil
Romaric,27,Defender,187,88,19,7,26,1557,1,3,4,5,0,5,1.3,82.9,1,0,6.78,Sevilla,2010/2011,CIV,Ivory Coast
Romaric,28,Defender,187,88,22,6,28,1893,3,1,4,7,0,7,2.1,82.7,1.3,3,6.93,Espanyol,2011/2012,CIV,Ivory Coast
Romaric,29,Defender,187,88,7,5,12,473,0,1,1,0,1,1,0.8,77.7,1.8,0,6.35,Real Zaragoza,2012/2013,CIV,Ivory Coast
Roversio,28,Defender,187,70,14,2,16,1206,2,1,3,5,0,5,0.3,65.7,2.1,0,6.94,Osasuna,2011/2012,BRA,Brazil
Rufete,34,Midfielder,178,72,3,11,14,511,0,1,1,1,0,1,0.4,76.9,0.4,0,6.3,Hercules,2010/2011,ESP,Spain
Ruper,23,Defender,182,79,0,4,4,78,0,0,0,0,0,0,0.8,81.4,1,0,6.25,Osasuna,2010/2011,ESP,Spain
Ryder,22,Forward,183,71,2,1,3,147,0,0,0,0,0,0,0.3,59.5,0,0,6.06,Cordoba,2014/2015,BRA,Brazil
S.Abdulai,21,Midfielder,0,0,0,3,3,58,0,0,0,1,0,1,0,53.8,0.3,0,6.02,Getafe,2020/2021,GHA,Ghana
S.Acasiete,33,Defender,180,83,17,3,20,1596,0,0,0,4,0,4,0.1,83.1,1.2,0,6.67,Almeria,2010/2011,PER,Peru
S.Agra,21,Defender,166,67,7,3,10,512,1,0,1,3,0,3,1,71.6,0.2,0,6.51,Real Betis,2012/2013,PRT,Portugal
S.Aguero,22,Forward,173,70,31,1,32,2678,20,2,22,6,0,6,3.9,77.4,0.1,5,7.38,Atletico Madrid,2010/2011,ARG,Argentina
S.Aguero,33,Forward,173,70,2,2,4,151,1,0,1,0,0,0,1.5,74.4,0.8,0,6.3,Barcelona,2021/2022,ARG,Argentina
S.Akieme,21,Defender,175,70,2,0,2,180,0,1,1,0,0,0,0,84.6,0.5,0,6.41,Rayo Vallecano,2018/2019,ESP,Spain
S.Akieme,25,Defender,175,70,27,2,29,2300,1,0,1,5,0,5,0.8,80.6,0.5,1,6.42,Almeria,2022/2023,ESP,Spain
S.Al Dawsari,26,Midfielder,172,71,0,1,1,33,0,0,0,1,0,1,0,88.2,0,0,6.1,Villarreal,2017/2018,KSA,Saudi Arabia
S.Alvarez,19,Defender,183,74,3,4,7,243,0,0,0,2,0,2,0.4,80.7,0.3,0,6.29,Sporting Gijon,2010/2011,ESP,Spain
S.Alvarez,20,Defender,183,74,4,2,6,326,0,0,0,1,0,1,0.2,76.2,0.3,0,6.42,Sporting Gijon,2011/2012,ESP,Spain
S.Alvarez,24,Defender,183,74,26,1,27,2189,2,2,4,7,1,8,0.2,75.3,2.3,1,7.01,Sporting Gijon,2015/2016,ESP,Spain
S.Alvarez,25,Defender,183,74,34,2,36,3007,2,1,3,9,0,9,0.4,79.1,1.9,1,6.88,Sporting Gijon,2016/2017,ESP,Spain
S.Alvarez,26,Goalkeeper,180,75,2,0,2,180,0,0,0,0,0,0,0,64.3,1,0,6.74,Celta Vigo,2012/2013,ESP,Spain
S.Alvarez,27,Goalkeeper,180,75,3,0,3,270,0,0,0,0,0,0,0,62.6,0.3,1,8.26,Celta Vigo,2013/2014,ESP,Spain
S.Alvarez,27,Defender,183,74,17,10,27,1565,0,0,0,3,0,3,0.2,77,1.7,0,6.34,Eibar,2018/2019,ESP,Spain
S.Alvarez,28,Goalkeeper,180,75,38,0,38,3350,0,0,0,1,1,2,0,56,0.3,1,6.61,Celta Vigo,2014/2015,ESP,Spain
S.Alvarez,28,Defender,183,74,14,4,18,1150,0,0,0,6,0,6,0.2,70.7,1.3,0,6.42,Eibar,2019/2020,ESP,Spain
S.Alvarez,29,Goalkeeper,180,75,30,1,31,2725,0,0,0,1,0,1,0,53.4,0.3,0,6.48,Celta Vigo,2015/2016,ESP,Spain
S.Alvarez,29,Defender,183,74,17,10,27,1565,0,0,0,3,0,3,0.2,77,1.7,0,6.34,Eibar,2020/2021,ESP,Spain
S.Alvarez,30,Goalkeeper,180,75,27,0,27,2341,0,1,1,0,1,1,0,53.4,0.3,0,6.46,Celta Vigo,2016/2017,ESP,Spain
S.Alvarez,31,Goalkeeper,180,75,16,1,17,1475,0,0,0,0,0,0,0,65.6,0.5,2,6.53,Celta Vigo,2017/2018,ESP,Spain
S.Alvarez,32,Goalkeeper,180,75,13,0,13,1170,0,0,0,1,0,1,0,62.5,0.3,0,6.51,Celta Vigo,2018/2019,ESP,Spain
S.Alvarez,33,Goalkeeper,180,75,4,0,4,182,0,0,0,3,0,3,0,68.8,0,0,6.13,Celta Vigo,2019/2020,ESP,Spain
S.Amallah,26,Forward,186,82,3,4,7,270,2,1,3,2,1,3,0.7,77.2,1,1,6.79,Real Valladolid,2022/2023,MAR,Morocco
S.Andersen,32,Goalkeeper,188,80,6,1,7,585,0,0,0,0,0,0,0,56,0.1,0,6.34,Real Betis,2013/2014,DEN,Denmark
S.Araujo,24,Forward,180,79,20,10,30,1821,5,3,8,4,0,4,2,70.4,1.7,1,6.67,Las Palmas,2015/2016,ARG,Argentina
S.Araujo,25,Forward,180,79,5,6,11,531,2,1,3,2,0,2,1.5,79.5,0.7,0,6.59,Las Palmas,2016/2017,ARG,Argentina
S.Araujo,26,Forward,180,79,0,2,2,37,0,0,0,0,0,0,1,95,0,0,6.19,Las Palmas,2017/2018,ARG,Argentina
S.Arias,27,Defender,178,72,20,5,25,1771,1,1,2,4,0,4,0.4,81.9,1.7,1,6.91,Atletico Madrid,2018/2019,COL,Colombia
S.Arias,28,Defender,178,72,11,3,14,1076,0,1,1,1,0,1,0.4,78.2,1.8,0,7,Atletico Madrid,2019/2020,COL,Colombia
S.Arias,30,Defender,178,72,4,8,12,434,1,0,1,1,0,1,0.3,78.3,0.8,0,6.36,Granada,2021/2022,COL,Colombia
S.Arribas,19,Forward,173,64,0,8,8,128,0,0,0,1,0,1,0.1,82.4,0.3,0,6.3,Real Madrid,2020/2021,ESP,Spain
S.Arribas,21,Forward,173,64,0,2,2,17,0,0,0,0,0,0,0.5,90,0,0,6.02,Real Madrid,2022/2023,ESP,Spain
S.Arribas,22,Midfielder,0,0,0,1,1,22,0,0,0,0,0,0,0,90,0,0,6.4,Leganes,2017/2018,ESP,Spain
S.Arzamendia,23,Defender,172,72,5,9,14,464,1,0,1,2,0,2,0.5,66.2,0.9,1,6.26,Cadiz,2021/2022,PAR,Paraguay
S.Arzamendia,24,Defender,172,72,5,7,12,479,0,0,0,0,0,0,0.3,68.3,0.5,0,6.05,Cadiz,2022/2023,PAR,Paraguay
S.Asenjo,21,Goalkeeper,189,87,5,0,5,368,0,0,0,2,0,2,0,50,0.2,0,6.65,Malaga,2010/2011,ESP,Spain
S.Asenjo,22,Goalkeeper,189,87,1,1,2,156,0,0,0,0,0,0,0,38.9,0,0,5.92,Atletico Madrid,2011/2012,ESP,Spain
S.Asenjo,23,Goalkeeper,189,87,1,0,1,90,0,0,0,0,0,0,0,85.7,0,0,5.56,Atletico Madrid,2012/2013,ESP,Spain
S.Asenjo,24,Goalkeeper,189,87,35,0,35,3105,0,0,0,0,0,0,0,46.4,0.3,1,6.57,Villarreal,2013/2014,ESP,Spain
S.Asenjo,25,Goalkeeper,189,87,34,0,34,3055,0,0,0,1,0,1,0,42.1,0.6,0,6.93,Villarreal,2014/2015,ESP,Spain
S.Asenjo,26,Goalkeeper,189,87,4,0,4,360,0,0,0,1,0,1,0,51.6,0.3,0,6.56,Villarreal,2015/2016,ESP,Spain
S.Asenjo,27,Goalkeeper,189,87,24,0,24,2105,0,0,0,0,0,0,0,36,0.3,1,6.89,Villarreal,2016/2017,ESP,Spain
S.Asenjo,28,Goalkeeper,189,87,23,0,23,2070,0,0,0,3,0,3,0,55.2,0.4,3,6.79,Villarreal,2017/2018,ESP,Spain
S.Asenjo,29,Goalkeeper,189,87,32,0,32,2880,0,0,0,0,0,0,0,60.3,0.3,2,6.89,Villarreal,2018/2019,ESP,Spain
S.Asenjo,30,Goalkeeper,189,87,34,0,34,3060,0,0,0,2,0,2,0,67.5,0.2,1,6.83,Villarreal,2019/2020,ESP,Spain
S.Asenjo,31,Goalkeeper,189,87,36,0,36,3240,0,0,0,2,0,2,0,75,0.2,0,6.57,Villarreal,2020/2021,ESP,Spain
S.Asenjo,32,Goalkeeper,189,87,6,0,6,540,0,0,0,1,0,1,0,78.2,0.3,0,6.74,Villarreal,2021/2022,ESP,Spain
S.Asenjo,33,Goalkeeper,189,87,10,0,10,900,0,0,0,0,0,0,0,61.4,0,1,6.36,Real Valladolid,2022/2023,ESP,Spain
S.Aurier,29,Defender,176,76,10,9,19,1003,0,1,1,4,0,4,0.6,85.9,1.1,0,6.53,Villarreal,2021/2022,CIV,Ivory Coast
S.Babic,26,Defender,195,89,33,1,34,2999,3,0,3,5,0,5,0.3,85.8,2.1,0,6.53,Almeria,2022/2023,SRB,Serbia
S.Babovic,26,Forward,180,77,3,6,9,370,0,0,0,1,0,1,0.2,78.2,1,0,6.19,Real Zaragoza,2012/2013,SRB,Serbia
S.Ballesteros,35,Defender,188,93,35,0,35,3134,1,1,2,11,0,11,0.2,70.3,1,0,6.86,Levante,2010/2011,ESP,Spain
S.Ballesteros,36,Defender,188,93,37,0,37,3330,1,1,2,9,0,9,0.2,64.3,1.1,0,7.14,Levante,2011/2012,ESP,Spain
S.Ballesteros,37,Defender,188,93,26,0,26,2283,0,1,1,10,0,10,0.2,64.6,1,0,6.6,Levante,2012/2013,ESP,Spain
S.Barcia,20,Defender,186,82,1,0,1,90,0,0,0,1,0,1,0,47.8,2,0,6.96,Granada,2020/2021,ESP,Spain
S.Barcia,21,Defender,186,82,1,0,1,77,0,0,0,0,0,0,0,36.4,1,0,5.62,Granada,2021/2022,ESP,Spain
S.Benito,21,Forward,173,73,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.1,Real Valladolid,2020/2021,ESP,Spain
S.Berjon,28,Forward,178,84,30,4,34,2411,3,7,10,4,0,4,1.6,62.3,0.5,0,6.68,Eibar,2014/2015,ESP,Spain
S.Berjon,29,Forward,178,84,16,13,29,1400,4,4,8,1,0,1,1.2,64.6,0.4,1,6.72,Eibar,2015/2016,ESP,Spain
S.Bermejo,22,Forward,170,68,0,1,1,4,0,0,0,0,0,0,0,100,0,0,6.08,Celta Vigo,2019/2020,ESP,Spain
S.Boufal,25,Forward,175,70,25,10,35,2100,3,3,6,6,0,6,1.5,80,0.5,1,7.03,Celta Vigo,2018/2019,MAR,Morocco
S.Boutahar,28,Midfielder,172,72,12,9,21,1029,2,1,3,1,0,1,1.2,80.7,0.1,0,6.64,Real Zaragoza,2010/2011,NLD,Netherlands
S.Bueno,24,Defender,190,76,34,0,34,3012,0,1,1,5,1,6,0.4,86.6,2.2,0,6.58,Girona,2022/2023,URY,Uruguay
S.Busquets,22,Defender,189,74,25,3,28,2298,1,3,4,5,0,5,0.3,92.4,1,0,7.38,Barcelona,2010/2011,ESP,Spain
S.Busquets,23,Defender,189,74,28,3,31,2439,1,1,2,9,0,9,0.2,91.6,0.8,0,7.41,Barcelona,2011/2012,ESP,Spain
S.Busquets,24,Defender,189,74,25,6,31,2250,1,2,3,9,0,9,0,92.2,1.5,1,7.22,Barcelona,2012/2013,ESP,Spain
S.Busquets,25,Defender,189,74,30,2,32,2656,1,1,2,11,0,11,0.3,92.5,1.7,0,7.21,Barcelona,2013/2014,ESP,Spain
S.Busquets,26,Defender,189,74,29,4,33,2492,1,2,3,7,0,7,0.2,91.8,1.8,1,7.25,Barcelona,2014/2015,ESP,Spain
S.Busquets,27,Defender,189,74,34,1,35,2906,0,4,4,6,0,6,0.2,89.8,1.7,1,7.28,Barcelona,2015/2016,ESP,Spain
S.Busquets,28,Defender,189,74,33,0,33,2693,0,3,3,9,0,9,0.1,89.9,1.3,0,7.02,Barcelona,2016/2017,ESP,Spain
S.Busquets,29,Defender,189,74,30,1,31,2600,1,4,5,8,0,8,0.2,90.5,1.6,0,7.25,Barcelona,2017/2018,ESP,Spain
S.Busquets,30,Defender,189,74,30,5,35,2720,0,1,1,10,0,10,0.2,89.7,1.5,0,7,Barcelona,2018/2019,ESP,Spain
S.Busquets,31,Defender,189,74,29,4,33,2491,2,2,4,10,0,10,0.3,89.9,1.2,1,7.07,Barcelona,2019/2020,ESP,Spain
S.Busquets,32,Defender,189,74,32,4,36,2530,0,5,5,9,0,9,0.1,91.3,1.1,0,6.88,Barcelona,2020/2021,ESP,Spain
S.Busquets,33,Defender,189,74,36,0,36,3202,2,0,2,12,0,12,0.4,87.6,1.7,0,7.05,Barcelona,2021/2022,ESP,Spain
S.Busquets,34,Defender,189,74,28,2,30,2347,0,4,4,6,1,7,0.3,88.7,1.8,0,6.99,Barcelona,2022/2023,ESP,Spain
S.Camello,18,Forward,177,69,0,1,1,45,1,0,1,0,0,0,3,88.9,0,0,7.09,Atletico Madrid,2018/2019,ESP,Spain
S.Camello,19,Forward,177,69,0,2,2,23,0,0,0,0,0,0,0,33.3,0.5,0,5.98,Atletico Madrid,2019/2020,ESP,Spain
S.Camello,22,Forward,177,69,27,11,38,2412,6,5,11,2,0,2,2,78.6,0.7,1,6.54,Rayo Vallecano,2022/2023,ESP,Spain
S.Canales,20,Midfielder,176,65,3,7,10,283,0,1,1,2,0,2,0.5,84.8,0,0,6.45,Real Madrid,2010/2011,ESP,Spain
S.Canales,21,Midfielder,176,65,6,5,11,576,1,2,3,1,0,1,1.2,85.9,0,0,6.82,Valencia,2011/2012,ESP,Spain
S.Canales,22,Midfielder,176,65,7,6,13,578,2,2,4,1,0,1,1.2,79.6,0.1,0,6.76,Valencia,2012/2013,ESP,Spain
S.Canales,23,Midfielder,176,65,7,12,19,818,0,1,1,1,0,1,1.2,87.3,0.2,0,6.31,Valencia,2013/2014,ESP,Spain
S.Canales,23,Midfielder,176,65,13,3,16,1046,2,0,2,3,0,3,1.6,83.7,0.3,1,6.78,Real Sociedad,2013/2014,ESP,Spain
S.Canales,24,Midfielder,176,65,31,5,36,2558,4,3,7,3,0,3,1.6,80.5,0.2,1,6.67,Real Sociedad,2014/2015,ESP,Spain
S.Canales,25,Midfielder,176,65,11,5,16,900,0,0,0,3,0,3,1.5,82.8,0.1,0,6.31,Real Sociedad,2015/2016,ESP,Spain
S.Canales,26,Midfielder,176,65,7,24,31,995,0,4,4,2,0,2,0.6,85.5,0.1,1,6.45,Real Sociedad,2016/2017,ESP,Spain
S.Canales,27,Midfielder,176,65,20,16,36,1921,4,5,9,4,0,4,1.8,85.1,0.1,1,6.86,Real Sociedad,2017/2018,ESP,Spain
S.Canales,28,Midfielder,176,65,30,2,32,2658,7,2,9,7,0,7,2.1,88.3,0.2,1,7,Real Betis,2018/2019,ESP,Spain
S.Canales,29,Midfielder,176,65,36,0,36,3167,6,6,12,5,0,5,1.4,88.4,0.2,2,6.88,Real Betis,2019/2020,ESP,Spain
S.Canales,30,Midfielder,176,65,28,3,31,2502,8,6,14,4,0,4,1.5,87.4,0.3,0,6.95,Real Betis,2020/2021,ESP,Spain
S.Canales,31,Midfielder,176,65,33,1,34,2803,5,7,12,7,0,7,1.6,85,0.3,2,6.94,Real Betis,2021/2022,ESP,Spain
S.Canales,32,Midfielder,176,65,28,3,31,2417,4,3,7,2,2,4,1.3,81.8,0.4,1,6.72,Real Betis,2022/2023,ESP,Spain
S.Carreira,20,Defender,170,70,3,0,3,261,1,0,1,0,0,0,0.7,72.5,0,0,6.27,Celta Vigo,2020/2021,ESP,Spain
S.Caseres,22,Defender,177,75,17,6,23,1590,0,1,1,10,0,10,0.2,90.8,1.1,0,6.6,Villarreal,2018/2019,ARG,Argentina
S.Castillejo,20,Forward,182,67,28,6,34,2351,1,5,6,5,0,5,0.9,70.5,0.6,1,6.67,Malaga,2014/2015,ESP,Spain
S.Castillejo,21,Forward,182,67,19,9,28,1701,1,1,2,4,0,4,0.9,70.9,0.8,1,6.63,Villarreal,2015/2016,ESP,Spain
S.Castillejo,22,Forward,182,67,24,9,33,2050,2,3,5,2,0,2,1,78.8,0.6,2,6.9,Villarreal,2016/2017,ESP,Spain
S.Castillejo,23,Forward,182,67,25,5,30,2085,6,5,11,4,0,4,1.9,82.5,0.5,3,7.16,Villarreal,2017/2018,ESP,Spain
S.Castillejo,28,Forward,182,67,17,8,25,1371,4,0,4,7,0,7,1.5,84.7,0.3,0,6.57,Valencia,2022/2023,ESP,Spain
S.Cazorla,26,Midfielder,168,65,34,3,37,2901,5,10,15,6,0,6,2.5,84.2,0,5,7.39,Villarreal,2010/2011,ESP,Spain
S.Cazorla,27,Midfielder,168,65,38,0,38,3250,9,5,14,2,0,2,2.3,84.9,0.1,9,7.6,Malaga,2011/2012,ESP,Spain
S.Cazorla,34,Midfielder,168,65,30,5,35,2651,4,10,14,2,0,2,0.9,86.6,0.3,5,7.09,Villarreal,2018/2019,ESP,Spain
S.Cazorla,35,Midfielder,168,65,29,6,35,2461,11,9,20,3,0,3,1.4,86.4,0.3,2,7.17,Villarreal,2019/2020,ESP,Spain
S.Chakla,26,Defender,188,73,2,0,2,180,0,0,0,1,0,1,0.5,82.4,1,0,5.81,Villarreal,2019/2020,MAR,Morocco
S.Chakla,27,Defender,188,73,0,1,1,12,0,0,0,0,0,0,1,44.4,2,0,6.11,Villarreal,2020/2021,MAR,Morocco
S.Chakla,27,Defender,188,73,9,2,11,896,0,0,0,5,0,5,0.3,59.6,3.3,0,6.35,Getafe,2020/2021,MAR,Morocco
S.Chukwueze,19,Forward,172,70,19,7,26,1711,5,2,7,2,0,2,2.2,73.4,0.6,1,6.78,Villarreal,2018/2019,NGA,Nigeria
S.Chukwueze,20,Forward,172,70,20,17,37,2039,3,2,5,2,0,2,1.3,74.1,0.4,1,6.63,Villarreal,2019/2020,NGA,Nigeria
S.Chukwueze,21,Forward,172,70,13,15,28,1363,4,2,6,0,0,0,1.1,77.3,0.4,1,6.56,Villarreal,2020/2021,NGA,Nigeria
S.Chukwueze,22,Forward,172,70,12,15,27,1330,3,3,6,4,0,4,1.2,75.2,0.3,1,6.78,Villarreal,2021/2022,NGA,Nigeria
S.Chukwueze,23,Forward,172,70,27,10,37,2350,6,5,11,1,0,1,1.6,78.3,0.4,3,6.89,Villarreal,2022/2023,NGA,Nigeria
S.Comesana,22,Midfielder,184,75,23,2,25,2032,1,1,2,6,0,6,0.3,84.9,1.6,0,6.7,Rayo Vallecano,2018/2019,ESP,Spain
S.Comesana,25,Midfielder,184,75,32,3,35,2698,1,2,3,10,1,11,0.9,82.7,1.7,0,6.86,Rayo Vallecano,2021/2022,ESP,Spain
S.Comesana,26,Midfielder,184,75,29,6,35,2470,3,2,5,6,0,6,0.7,83.8,0.9,1,6.77,Rayo Vallecano,2022/2023,ESP,Spain
S.Corchia,27,Defender,176,69,9,3,12,824,0,1,1,4,0,4,0.4,80.2,1,0,6.59,Sevilla,2017/2018,FRA,France
S.Corchia,29,Defender,176,69,3,0,3,270,0,0,0,1,0,1,1,85.2,0,1,7.08,Espanyol,2019/2020,FRA,France
S.Costa,22,Defender,183,75,22,10,32,1988,1,2,3,5,0,5,0.6,79.9,1.5,2,6.55,Almeria,2022/2023,PRT,Portugal
S.Cristoforo,20,Midfielder,175,68,4,8,12,525,0,1,1,3,0,3,0.2,88.7,0.4,0,6.54,Sevilla,2013/2014,URY,Uruguay
S.Cristoforo,22,Midfielder,175,68,17,4,21,1452,0,1,1,5,0,5,0.1,86.2,0.3,0,6.55,Sevilla,2015/2016,URY,Uruguay
S.Cristoforo,25,Midfielder,175,68,4,11,15,443,0,2,2,3,0,3,0.1,77.6,0.6,1,6.4,Getafe,2018/2019,URY,Uruguay
S.Cristoforo,26,Midfielder,175,68,9,9,18,873,0,0,0,1,0,1,0.4,75.8,0.6,0,6.39,Eibar,2019/2020,URY,Uruguay
S.Cubero,19,Defender,187,71,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,Eibar,2018/2019,ESP,Spain
S.Cubero,21,Defender,187,71,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,Eibar,2020/2021,ESP,Spain
S.Darder,20,Midfielder,180,71,25,4,29,2225,1,2,3,6,0,6,1.5,81.2,0.9,0,6.77,Malaga,2013/2014,ESP,Spain
S.Darder,21,Midfielder,180,71,33,1,34,2771,4,0,4,10,1,11,1.8,80.3,0.7,1,6.81,Malaga,2014/2015,ESP,Spain
S.Darder,22,Midfielder,180,71,1,0,1,85,0,0,0,1,0,1,3,80.6,0,0,6.96,Malaga,2015/2016,ESP,Spain
S.Darder,24,Midfielder,180,71,32,3,35,2790,1,2,3,7,0,7,0.8,82.8,0.5,0,6.79,Espanyol,2017/2018,ESP,Spain
S.Darder,25,Midfielder,180,71,32,2,34,2718,4,2,6,6,1,7,1.6,79.8,0.5,4,6.78,Espanyol,2018/2019,ESP,Spain
S.Darder,26,Midfielder,180,71,29,7,36,2659,2,1,3,5,0,5,1.4,76.1,0.8,0,6.46,Espanyol,2019/2020,ESP,Spain
S.Darder,28,Midfielder,180,71,36,0,36,3136,3,9,12,4,0,4,1.2,85.4,0.3,0,6.85,Espanyol,2021/2022,ESP,Spain
S.Darder,29,Midfielder,180,71,38,0,38,3325,6,3,9,4,0,4,1,78.5,0.3,5,7.08,Espanyol,2022/2023,ESP,Spain
S.Dest,20,Defender,173,62,23,7,30,1919,2,1,3,1,0,1,0.5,90,0.2,0,6.63,Barcelona,2020/2021,USA,United States of America
S.Dest,21,Defender,173,62,17,4,21,1516,0,3,3,2,0,2,0.6,92.4,0.3,0,6.76,Barcelona,2021/2022,USA,United States of America
S.Dimitrievski,21,Goalkeeper,188,84,1,0,1,90,0,0,0,0,0,0,0,61.5,0,0,5.32,Granada,2014/2015,MKD,North Macedonia
S.Dimitrievski,25,Goalkeeper,188,84,21,0,21,1890,0,0,0,3,0,3,0,58.3,0.3,1,6.5,Rayo Vallecano,2018/2019,MKD,North Macedonia
S.Dimitrievski,28,Goalkeeper,188,84,30,1,31,2771,0,0,0,0,0,0,0,50.3,0.4,1,6.72,Rayo Vallecano,2021/2022,MKD,North Macedonia
